Index_ID,Model,Region,Exchange,Index,Currency,Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD,PrevClose,PrevHigh,PrevLow,Delta,Actual,Prediction
7136,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,5/12/94,2596.379883,2596.379883,2596.379883,2596.379883,2596.379883,0,2596.379883,2585.379883,2585.379883,2585.379883,11,Up,Up
8459,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/9/99,6454.839844,6454.839844,6454.839844,6454.839844,6454.839844,0,6454.839844,6460.970215,6460.970215,6460.970215,-6.130371,Down,Down
109,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/7/66,485.119995,485.119995,485.119995,485.119995,485.119995,0,485.119995,488.609985,488.609985,488.609985,-3.48999,Down,Down
8670,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/8/00,6893.439941,6893.439941,6893.439941,6893.439941,6893.439941,0,6893.439941,6935.100098,6935.100098,6935.100098,-41.660157,Down,Down
4824,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/20/85,1096.390015,1096.390015,1096.390015,1096.390015,1096.390015,0,1096.390015,1098.719971,1098.719971,1098.719971,-2.329956,Down,Down
4843,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/17/85,1113.310059,1113.310059,1113.310059,1113.310059,1113.310059,0,1113.310059,1110.449951,1110.449951,1110.449951,2.860108,Up,Up
2359,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/19/75,518.640015,518.640015,518.640015,518.640015,518.640015,0,518.640015,509.339996,509.339996,509.339996,9.300019,Up,Up
600,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,5/22/68,577.330017,577.330017,577.330017,577.330017,577.330017,0,577.330017,575.419983,575.419983,575.419983,1.910034,Up,Up
11616,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,2/24/12,8151.459961,8176.290039,8139.950195,8151.970215,8151.970215,3505360000,8151.970215,8136.149902,8139.049805,8062.77002,15.820313,Up,Up
13332,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/19/18,11540.17969,11677.5,11313.03027,11371.83984,11371.83984,5127940000,11371.83984,11502.16016,11648.04981,11449.75,-130.32032,Down,Up
10584,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/22/08,8794.860352,8794.860352,8421.219727,8661.169922,8661.169922,6544690000,8661.169922,8794.860352,8956.469727,8700.599609,-133.69043,Down,Up
10241,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/8/06,8287.80957,8303.599609,8275.839844,8294.639648,8294.639648,2132890000,8294.639648,8287.80957,8345.19043,8268.969727,6.830078,Up,Down
4310,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/9/83,932.919983,932.919983,932.919983,932.919983,932.919983,0,932.919983,924.140015,924.140015,924.140015,8.779968,Up,Up
12842,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/9/17,11209.70996,11209.70996,11169.75977,11169.79004,11169.79004,3217610000,11169.79004,11237.62012,11260.83984,11205.29981,-67.83008,Down,Down
7102,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/23/94,2752.129883,2752.129883,2752.129883,2752.129883,2752.129883,0,2752.129883,2751.709961,2751.709961,2751.709961,0.419922,Up,Up
4122,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/11/82,676.080017,676.080017,676.080017,676.080017,676.080017,0,676.080017,665.830017,665.830017,665.830017,10.25,Up,Up
3812,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/20/81,815.130005,815.130005,815.130005,815.130005,815.130005,0,815.130005,810.369995,810.369995,810.369995,4.76001,Up,Up
11601,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,2/2/12,7931.450195,7967.75,7920.410156,7945.430176,7945.430176,4120920000,7945.430176,7931.430176,7968.069824,7838.47998,14,Up,Up
8989,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/19/01,5597.52002,5597.52002,5597.52002,5597.52002,5597.52002,2120550000,5597.52002,5692.580078,5692.580078,5692.580078,-95.060058,Down,Down
13613,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,2/3/20,13655.88965,13765.33008,13655.88965,13677.91992,13677.91992,3757910000,13677.91992,13614.09961,13788.21973,13573.04004,63.82031,Up,Up
9497,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/25/03,5712.709961,5731.970215,5679.140137,5679.629883,5679.629883,1515100000,5679.629883,5712.620117,5800.430176,5711.319824,-32.990234,Down,Down
8468,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/20/99,6620.109863,6620.109863,6620.109863,6620.109863,6620.109863,0,6620.109863,6559.52002,6559.52002,6559.52002,60.589843,Up,Up
12017,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/30/13,9610.459961,9648.330078,9587.69043,9621.240234,9621.240234,3308630000,9621.240234,9684.169922,9693.799805,9664.009766,-62.929688,Down,Down
10030,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/4/05,7534.819824,7541.200195,7476.919922,7507.560059,7507.560059,2050510000,7507.560059,7534.810059,7562.240234,7509.810059,-27.25,Down,Up
9838,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,2/2/05,7146.200195,7169.580078,7146.200195,7169.390137,7169.390137,1584600000,7169.390137,7146.209961,7149.410156,7089.950195,23.180176,Up,Up
9906,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,5/11/05,7067.060059,7082.779785,7021.930176,7079.859863,7079.859863,1834970000,7079.859863,7066.810059,7144.600098,7054.419922,13.049804,Up,Down
3925,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/31/81,752.849976,752.849976,752.849976,752.849976,752.849976,0,752.849976,760.98999,760.98999,760.98999,-8.140014,Down,Down
7612,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/29/96,3668.23999,3668.23999,3668.23999,3668.23999,3668.23999,0,3668.23999,3682.620117,3682.620117,3682.620117,-14.380127,Down,Down
10327,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/12/07,9063.089844,9141.379883,9063.089844,9139.94043,9139.94043,2686480000,9139.94043,9063.089844,9091.450195,9003.160156,76.850586,Up,Up
10743,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/8/08,8033.830078,8241.709961,8033.830078,8168.620117,8168.620117,7351340000,8168.620117,8033.759766,8043.399902,7860.859863,134.860351,Up,Down
12601,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/26/16,9295.339844,9436.540039,9295.339844,9429.110352,9429.110352,4357940000,9429.110352,9262.990234,9393.540039,9258.660156,166.120118,Up,Down
6954,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/23/93,2674.199951,2674.199951,2674.199951,2674.199951,2674.199951,0,2674.199951,2677.800049,2677.800049,2677.800049,-3.600098,Down,Down
4063,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/18/82,671.01001,671.01001,671.01001,671.01001,671.01001,0,671.01001,663.400024,663.400024,663.400024,7.609986,Up,Up
5196,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/10/86,1497.449951,1497.449951,1497.449951,1497.449951,1497.449951,0,1497.449951,1502.209961,1502.209961,1502.209961,-4.76001,Down,Down
4723,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/24/84,1019.309998,1019.309998,1019.309998,1019.309998,1019.309998,0,1019.309998,1019.099976,1019.099976,1019.099976,0.210022,Up,Up
7477,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/18/95,3304.929932,3304.929932,3304.929932,3304.929932,3304.929932,0,3304.929932,3309.580078,3309.580078,3309.580078,-4.650146,Down,Down
7529,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/30/95,3421.550049,3421.550049,3421.550049,3421.550049,3421.550049,0,3421.550049,3425.780029,3425.780029,3425.780029,-4.22998,Down,Up
8469,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/23/99,6712.310059,6712.310059,6712.310059,6712.310059,6712.310059,0,6712.310059,6620.109863,6620.109863,6620.109863,92.200196,Up,Up
5144,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/26/86,1508.449951,1508.449951,1508.449951,1508.449951,1508.449951,0,1508.449951,1509.400024,1509.400024,1509.400024,-0.950073,Down,Down
11638,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/27/12,8289.580078,8296.679688,8237.459961,8239.330078,8239.330078,3513640000,8239.330078,8288.780273,8288.820313,8228.19043,-49.450195,Down,Up
13353,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/22/19,12075.40039,12075.40039,11940.91016,11999.37012,11999.37012,3908030000,11999.37012,12151.76953,12164.7002,12060.36035,-152.39941,Down,Down
2778,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,2/14/77,579.440002,579.440002,579.440002,579.440002,579.440002,0,579.440002,577.01001,577.01001,577.01001,2.429992,Up,Up
4653,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,7/17/84,927.950012,927.950012,927.950012,927.950012,927.950012,0,927.950012,923.51001,923.51001,923.51001,4.440002,Up,Down
8135,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/27/98,5953.540039,5953.540039,5953.540039,5953.540039,5953.540039,0,5953.540039,6074.290039,6074.290039,6074.290039,-120.75,Down,Down
10371,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/19/07,8983.099609,9097.19043,8983.099609,9091,9091,2777180000,9091,8983.009766,9052.269531,8966.759766,107.990234,Up,Up
3102,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,5/30/78,574.150024,574.150024,574.150024,574.150024,574.150024,0,574.150024,572.460022,572.460022,572.460022,1.690002,Up,Up
10770,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/15/08,6380.52002,6380.52002,5740.029785,5759.959961,5759.959961,6542330000,5759.959961,6380.529785,6650.410156,6206.029785,-620.569824,Down,Down
11630,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/15/12,8194.769531,8246.719727,8176.799805,8246.719727,8246.719727,4271650000,8246.719727,8185.27002,8235.30957,8163.709961,61.449707,Up,Up
2352,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/10/75,508.809998,508.809998,508.809998,508.809998,508.809998,0,508.809998,513.25,513.25,513.25,-4.440002,Down,Down
1023,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/6/70,529.109985,529.109985,529.109985,529.109985,529.109985,0,529.109985,532.599976,532.599976,532.599976,-3.489991,Down,Down
8549,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/15/99,6681.859863,6681.859863,6681.859863,6681.859863,6681.859863,0,6681.859863,6683.339844,6683.339844,6683.339844,-1.479981,Down,Down
7248,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/20/94,2712.580078,2712.580078,2712.580078,2712.580078,2712.580078,0,2712.580078,2731.409912,2731.409912,2731.409912,-18.829834,Down,Down
8729,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/31/00,7132.299805,7132.299805,7132.299805,7132.299805,7132.299805,0,7132.299805,7089.259766,7089.259766,7089.259766,43.040039,Up,Up
10582,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/17/08,9073.419922,9129.009766,8805.669922,8818.950195,8818.950195,5303130000,8818.950195,9073.429688,9195.320313,9023.410156,-254.479493,Down,Up
13337,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/27/18,11081.87012,11285.32031,10934.11035,11285.30957,11285.30957,4096610000,11285.30957,11204.08984,11204.45996,10724.19043,81.21973,Up,Down
12962,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/30/17,11777.62988,11799.45996,11738.16016,11761.7002,11761.7002,3361590000,11761.7002,11739.98047,11837.59961,11683.30957,21.71973,Up,Up
4136,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,7/1/82,660.960022,660.960022,660.960022,660.960022,660.960022,0,660.960022,666.359985,666.359985,666.359985,-5.399963,Down,Down
10189,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/26/06,7924.620117,7967.359863,7916.290039,7966.790039,7966.790039,1878580000,7966.790039,7924.620117,7965.649902,7889.839844,42.169922,Up,Up
934,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/28/69,578.169983,578.169983,578.169983,578.169983,578.169983,0,578.169983,579.76001,579.76001,579.76001,-1.590027,Down,Down
1414,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/21/71,580.5,580.5,580.5,580.5,580.5,0,580.5,582.299988,582.299988,582.299988,-1.799988,Down,Down
8123,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/8/98,6065.939941,6065.939941,6065.939941,6065.939941,6065.939941,0,6065.939941,6108.970215,6108.970215,6108.970215,-43.030274,Down,Down
12346,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/21/15,10646,10735.65039,10616.99023,10720.40039,10720.40039,3730070000,10720.40039,10658.62012,10703.17969,10589.45996,61.78027,Up,Down
996,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/27/70,518.539978,518.539978,518.539978,518.539978,518.539978,0,518.539978,522.130005,522.130005,522.130005,-3.590027,Down,Down
1211,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/1/70,502.890015,502.890015,502.890015,502.890015,502.890015,0,502.890015,501.299988,501.299988,501.299988,1.590027,Up,Up
1304,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/15/71,603.22998,603.22998,603.22998,603.22998,603.22998,0,603.22998,602.390015,602.390015,602.390015,0.839965,Up,Up
10525,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/25/07,10009.30957,10060.57031,9943.719727,10029.54981,10029.54981,4183960000,10029.54981,10009.29981,10040.75977,9849.820313,20.25,Up,Up
4719,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/18/84,1023.640015,1023.640015,1023.640015,1023.640015,1023.640015,0,1023.640015,1002.809998,1002.809998,1002.809998,20.830017,Up,Up
11927,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,5/22/13,9605.5,9695.459961,9476.280273,9508.040039,9508.040039,4361020000,9508.040039,9598.269531,9629.160156,9556.280273,-90.229492,Down,Up
13299,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/31/18,12198.65039,12306.04004,12198.65039,12208.05957,12208.05957,5112420000,12208.05957,12129.94043,12139.2002,11952.70996,78.11914,Up,Down
5833,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/17/89,1741.069946,1741.069946,1741.069946,1741.069946,1741.069946,0,1741.069946,1777.439941,1777.439941,1777.439941,-36.369995,Down,Down
713,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/5/68,643.72998,643.72998,643.72998,643.72998,643.72998,0,643.72998,645.950012,645.950012,645.950012,-2.220032,Down,Down
2754,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/11/77,595.719971,595.719971,595.719971,595.719971,595.719971,0,595.719971,601.429993,601.429993,601.429993,-5.710022,Down,Down
7735,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/24/96,3861.840088,3861.840088,3861.840088,3861.840088,3861.840088,0,3861.840088,3864.800049,3864.800049,3864.800049,-2.959961,Down,Down
7285,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/13/94,2598.179932,2598.179932,2598.179932,2598.179932,2598.179932,0,2598.179932,2593.310059,2593.310059,2593.310059,4.869873,Up,Up
5413,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,7/21/87,1835.48999,1835.48999,1835.48999,1835.48999,1835.48999,0,1835.48999,1851.25,1851.25,1851.25,-15.76001,Down,Down
1355,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/28/71,570.659973,570.659973,570.659973,570.659973,570.659973,0,570.659973,572.039978,572.039978,572.039978,-1.380005,Down,Down
11545,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/10/11,7353.450195,7463.890137,7352.540039,7423.640137,7423.640137,4002760000,7423.640137,7353.450195,7671.910156,7344.620117,70.189942,Up,Up
3118,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/21/78,570.030029,570.030029,570.030029,570.030029,570.030029,0,570.030029,573.309998,573.309998,573.309998,-3.279969,Down,Down
12365,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,2/18/15,11054.46973,11064.12988,11018.96973,11064.08984,11064.08984,3370020000,11064.08984,11054.46973,11070.07031,11001.03027,9.62011,Up,Up
5363,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,5/8/87,1749.849976,1749.849976,1749.849976,1749.849976,1749.849976,0,1749.849976,1756.609985,1756.609985,1756.609985,-6.760009,Down,Down
9816,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/31/04,7253.560059,7273.180176,7248.75,7250.060059,7250.060059,786900000,7250.060059,7253.560059,7265.379883,7242.240234,-3.5,Down,Up
4129,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/22/82,658.640015,658.640015,658.640015,658.640015,658.640015,0,658.640015,652.719971,652.719971,652.719971,5.920044,Up,Up
5836,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/22/89,1727.849976,1727.849976,1727.849976,1727.849976,1727.849976,0,1727.849976,1731.97998,1731.97998,1731.97998,-4.130004,Down,Up
5919,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,7/20/89,1967.880005,1967.880005,1967.880005,1967.880005,1967.880005,0,1967.880005,1978.339966,1978.339966,1978.339966,-10.459961,Down,Down
251,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/29/66,462.48999,462.48999,462.48999,462.48999,462.48999,0,462.48999,464.190002,464.190002,464.190002,-1.700012,Down,Down
10001,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/26/05,7518.899902,7579.640137,7518.899902,7556.450195,7556.450195,2022220000,7556.450195,7518.899902,7534.310059,7481.120117,37.550293,Up,Down
5850,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/12/89,1771.52002,1771.52002,1771.52002,1771.52002,1771.52002,0,1771.52002,1771.949951,1771.949951,1771.949951,-0.429931,Down,Up
5291,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/26/87,1624.439941,1624.439941,1624.439941,1624.439941,1624.439941,0,1624.439941,1628.569946,1628.569946,1628.569946,-4.130005,Down,Down
8302,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/22/98,6119.549805,6119.549805,6119.549805,6119.549805,6119.549805,0,6119.549805,6108.439941,6108.439941,6108.439941,11.109864,Up,Up
13133,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/7/18,12634.04004,12724.83984,12603.5,12707.00977,12707.00977,3393270000,12707.00977,12720.76953,12735.44043,12648.25,-13.75976,Down,Down
2996,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/27/77,552.47998,552.47998,552.47998,552.47998,552.47998,0,552.47998,552.580017,552.580017,552.580017,-0.100037,Down,Up
11348,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,2/1/11,8139.200195,8295.959961,8139.200195,8290.089844,8290.089844,5164500000,8290.089844,8139.160156,8148.959961,8062.649902,150.929688,Up,Up
9213,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/9/02,5185.669922,5185.669922,5185.669922,5185.669922,5185.669922,1294900000,5185.669922,5160.089844,5160.089844,5160.089844,25.580078,Up,Down
5637,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/8/88,1616.410034,1616.410034,1616.410034,1616.410034,1616.410034,0,1616.410034,1582.680054,1582.680054,1582.680054,33.72998,Up,Up
7602,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/15/96,3630.909912,3630.909912,3630.909912,3630.909912,3630.909912,0,3630.909912,3631.02002,3631.02002,3631.02002,-0.110108,Down,Up
13768,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/14/20,12868.30957,12970.57031,12858.17969,12932.69043,12932.69043,3832130000,12932.69043,12773.04004,12827.86035,12683.33984,159.65039,Up,Up
5398,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/29/87,1829.150024,1829.150024,1829.150024,1829.150024,1829.150024,0,1829.150024,1825.77002,1825.77002,1825.77002,3.380004,Up,Up
3485,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/3/79,640.130005,640.130005,640.130005,640.130005,640.130005,0,640.130005,641.929993,641.929993,641.929993,-1.799988,Down,Down
12805,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/14/16,10660.4502,10695.57031,10633.98047,10679.76953,10679.76953,5367200000,10679.76953,10652.24023,10660.98047,10585.62988,27.5293,Up,Up
3880,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/26/81,813.859985,813.859985,813.859985,813.859985,813.859985,0,813.859985,815.340027,815.340027,815.340027,-1.480042,Down,Up
9370,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/26/03,4861.689941,4869.569824,4827.819824,4844.629883,4844.629883,1327300000,4844.629883,4862.009766,4883.180176,4800.660156,-17.379883,Down,Down
10200,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,7/12/06,8206.269531,8206.269531,8105.040039,8113.180176,8113.180176,2250450000,8113.180176,8206.280273,8211.69043,8126.319824,-93.100097,Down,Up
5037,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/23/86,1249.069946,1249.069946,1249.069946,1249.069946,1249.069946,0,1249.069946,1245.060059,1245.060059,1245.060059,4.009887,Up,Up
9544,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,12/2/03,6147.350098,6160.810059,6133.319824,6139.620117,6139.620117,1431000000,6139.620117,6147.350098,6147.77002,6073,-7.729981,Down,Up
7420,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/27/95,3074.310059,3074.310059,3074.310059,3074.310059,3074.310059,0,3074.310059,3082.030029,3082.030029,3082.030029,-7.71997,Down,Down
9005,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/11/01,5982.509766,5982.509766,5982.509766,5982.509766,5982.509766,1704580000,5982.509766,5919.910156,5919.910156,5919.910156,62.59961,Up,Up
1628,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,7/25/72,627.450012,627.450012,627.450012,627.450012,627.450012,0,627.450012,629.030029,629.030029,629.030029,-1.580017,Down,Down
6037,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/8/90,2065.370117,2065.370117,2065.370117,2065.370117,2065.370117,0,2065.370117,2058.070068,2058.070068,2058.070068,7.300049,Up,Up
1880,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,7/27/73,617.080017,617.080017,617.080017,617.080017,617.080017,0,617.080017,618.98999,618.98999,618.98999,-1.909973,Down,Down
666,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/13/68,597.419983,597.419983,597.419983,597.419983,597.419983,0,597.419983,595.200012,595.200012,595.200012,2.219971,Up,Up
13468,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,7/8/19,13210.87012,13210.87012,13136.21973,13147.21973,13147.21973,2904550000,13147.21973,13210.91016,13231.79981,13114.83984,-63.69043,Down,Up
6078,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/7/90,1964.280029,1964.280029,1964.280029,1964.280029,1964.280029,0,1964.280029,1968.51001,1968.51001,1968.51001,-4.229981,Down,Up
9456,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,7/29/03,5606.609863,5614.379883,5553.509766,5570.589844,5570.589844,1508900000,5570.589844,5606.609863,5622.240234,5591.529785,-36.020019,Down,Up
8029,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/20/97,5292.580078,5292.580078,5292.580078,5292.580078,5292.580078,0,5292.580078,5222.370117,5222.370117,5222.370117,70.209961,Up,Up
5427,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/10/87,1939.75,1939.75,1939.75,1939.75,1939.75,0,1939.75,1912.469971,1912.469971,1912.469971,27.280029,Up,Up
3877,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/23/81,818.619995,818.619995,818.619995,818.619995,818.619995,0,818.619995,809.840027,809.840027,809.840027,8.779968,Up,Up
10790,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/12/08,5634.259766,5634.259766,5307.109863,5320.700195,5320.700195,5764180000,5320.700195,5634.370117,5802.060059,5555.209961,-313.669922,Down,Down
3176,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/13/78,635.059998,635.059998,635.059998,635.059998,635.059998,0,635.059998,638.440002,638.440002,638.440002,-3.380004,Down,Down
12546,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/4/15,10629.58984,10638.69043,10536.48047,10563.95996,10563.95996,4078870000,10563.95996,10609.91992,10641.62012,10542.20996,-45.95996,Down,Up
7807,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,1/7/97,4196.709961,4196.709961,4196.709961,4196.709961,4196.709961,0,4196.709961,4169.009766,4169.009766,4169.009766,27.700195,Up,Up
11475,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/3/11,8040.930176,8040.930176,7698.850098,7853.200195,7853.200195,6446940000,7853.200195,7831.97998,8079.439941,7831.080078,21.220215,Up,Up
3426,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/10/79,652.289978,652.289978,652.289978,652.289978,652.289978,0,652.289978,649.119995,649.119995,649.119995,3.169983,Up,Up
5358,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,5/1/87,1719.709961,1719.709961,1719.709961,1719.709961,1719.709961,0,1719.709961,1722.040039,1722.040039,1722.040039,-2.330078,Down,Down
10253,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/26/06,8398.580078,8454.820313,8386.269531,8451.790039,8451.790039,2673350000,8451.790039,8398.379883,8412.5,8302.679688,53.410156,Up,Down
12192,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,6/11/14,10886.32031,10886.32031,10854.46973,10872.69043,10872.69043,2710620000,10872.69043,10914.2002,10914.2002,10877.79004,-41.50977,Down,Down
5693,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,8/26/88,1556.880005,1556.880005,1556.880005,1556.880005,1556.880005,0,1556.880005,1553.699951,1553.699951,1553.699951,3.180054,Up,Down
13362,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,2/4/19,12315.49023,12382.04981,12268.57031,12381.83008,12381.83008,3359840000,12381.83008,12329.69043,12350.54981,12287.20996,52.13965,Up,Down
13149,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,3/29/18,12356.19043,12512,12356.08008,12452.05957,12452.05957,3565990000,12452.05957,12308.90039,12399.23047,12271.03027,143.15918,Up,Up
12556,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,11/18/15,10285.37012,10436,10285.37012,10429.59961,10429.59961,3926390000,10429.59961,10285.75977,10368.37988,10266.55957,143.83984,Up,Up
445,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,10/6/67,571.51001,571.51001,571.51001,571.51001,571.51001,0,571.51001,568.22998,568.22998,568.22998,3.28003,Up,Up
9126,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,4/8/02,6255.839844,6255.839844,6255.839844,6255.839844,6255.839844,1095300000,6255.839844,6246.540039,6246.540039,6246.540039,9.299805,Up,Up
13274,Balanced Random Forest,United States,New York Stock Exchange,NYA,USD,9/26/18,13164.82031,13203.98047,13093.08984,13101.95996,13101.95996,3388620000,13101.95996,13160.59961,13215.25977,13154.55957,-58.63965,Down,Down
